-1.5383	-2.7785	-1.8120	-0.6230	0.9158	-1.3142	3.0088	2.2502
-2.8473	-0.5143	-1.1358	0.3664	8.1611	-6.7384	-0.2796	-2.6937
-0.5441	0.4536	-2.1392	5.8721	-2.0956	-4.8502	-2.4827	0.3874
-1.6396	-4.1092	-3.3646	-0.6739	0.6076	-2.8701	4.0401	4.7677
-3.4677	0.1357	0.2093	-1.4399	-0.5389	8.4139	0.5210	-0.2919
0.0172	3.9983	-7.8048	6.0246	-0.4552	-8.2515	-2.4573	3.0704
-3.5042	-1.6019	1.7684	-0.1147	3.8659	-1.0987	0.8818	-2.3613
-9.7948	-3.4489	13.8853	3.9822	0.6021	-0.5653	-2.3122	-8.2949
-0.3590	2.5483	-3.3237	4.7884	-0.1870	-5.3469	-2.4724	0.1672
0.6249	-4.2928	-0.9809	-2.2578	-0.9677	0.1472	5.4288	0.6159
-10.5315	-2.4173	15.6185	4.8793	1.9104	-2.7928	-5.0740	-8.5675
-2.2013	-1.3071	0.7731	-1.0267	-0.0604	5.2358	1.0608	-0.1332
1.9226	4.6463	-3.9123	0.0598	0.7252	-1.7491	-2.7835	-0.2077
1.2849	3.7232	-2.9378	0.9189	0.8626	-3.0517	-2.2107	-1.0205
-1.7009	-4.2112	-1.9694	-1.3860	0.6699	-1.7200	4.9230	2.7218
-0.6966	0.4119	-2.9840	1.6815	0.4968	-3.2703	-0.0235	1.6398
-5.1175	0.2277	0.5361	-1.5484	-0.5217	11.9466	0.2250	-0.1391
-0.7314	-2.0247	-1.7554	-0.4564	0.5077	-1.4717	2.3949	2.0403
-6.0127	0.2269	0.7568	-2.5155	-0.9407	14.9233	0.6632	-0.8761
-5.0727	-1.1655	-1.0206	0.9326	10.8389	-8.6268	-0.3755	-2.7794
4.2766	11.0851	-9.5942	1.6991	1.7323	-5.0145	-6.9923	-0.0856
-4.0331	0.1798	0.5444	-2.0896	-0.8049	10.7468	0.3221	-0.6380
-4.3854	-10.4327	-3.5436	-4.1509	1.9276	-3.2353	12.8571	4.3913
-2.7567	-6.3740	-2.3123	-2.8579	1.2045	-1.3213	8.5196	1.7094
-1.5625	-8.9202	0.1389	-4.7456	2.4490	-2.3639	10.3334	-0.7868
-3.7185	-8.2616	-3.2779	-3.1011	2.1490	-3.5980	10.2767	3.0662
-3.0928	-4.4651	-1.4204	-1.2911	3.1379	-2.4665	4.9929	0.9733
-7.1734	-0.1451	-4.2416	1.4070	15.2848	-12.8208	-0.7361	-3.3388
-4.7705	0.9343	0.2009	-1.8079	-0.4630	11.7228	0.2404	-0.8758
2.5568	9.0772	-9.2008	3.4506	1.3058	-6.1112	-5.4664	0.9813
3.0742	8.4958	-6.3096	0.5912	1.1698	-2.0952	-5.6054	-0.7558
1.4546	3.5295	-3.8972	1.0639	0.7319	-2.6754	-2.1377	0.0481
-1.8541	-4.9696	-2.2160	-1.6990	0.5806	-1.7825	6.2483	2.3670
-0.7194	-2.2164	-3.2504	0.1851	0.1197	-1.7977	0.9801	5.1851
3.9549	0.2469	-3.4892	-0.0580	0.2260	-2.7782	-0.6291	0.4562
-5.4791	0.0869	0.8476	1.1371	10.2454	-7.2609	-2.0091	-4.3416
1.7915	6.9568	-5.1561	0.2893	1.3931	-1.0569	-4.4778	-0.4850
-4.6778	-2.3117	8.4246	2.5931	-0.2834	-1.3067	-1.2786	-5.1386
-3.5728	-0.5530	-1.6474	0.5136	10.0851	-7.8133	-0.6721	-2.6216
-6.6560	0.4048	-3.2640	1.4648	18.0315	-14.5891	-2.1918	-5.1160
-1.6083	-2.1577	-4.9225	0.5292	1.2060	-3.7600	1.5547	5.9965
-4.0896	-9.3199	-3.2496	-3.5521	1.9405	-3.1096	11.0900	4.2808
3.3968	10.1722	-8.6813	1.5096	1.8809	-4.7630	-6.1521	-0.0175
8.8226	2.2404	-8.5291	0.3759	0.5128	-6.4637	-2.4493	0.9256
4.8307	15.1750	-12.8562	2.2615	3.1127	-7.2815	-8.7092	-0.5442
2.7284	8.1509	-6.7447	1.0064	1.3474	-3.1176	-5.1408	0.0634
2.0824	3.5152	-4.4141	0.6172	0.8536	-3.7633	-2.4490	0.7079
-3.5177	-1.5466	-0.9290	0.0606	7.8846	-5.5552	0.6044	-1.9565
-0.2079	2.3808	-3.2248	4.0191	0.1932	-5.0722	-1.9973	0.0506
-1.5058	-0.8016	-1.3803	-0.4809	4.2767	-1.8488	-0.0463	0.1440
-3.7592	-0.6773	-1.1049	0.3843	9.8720	-7.8010	-0.3496	-3.1494
3.2848	8.5172	-6.3303	0.5548	1.1601	-2.6324	-5.3430	-0.9983
6.0337	18.2486	-14.5922	2.0839	3.1431	-7.5548	-10.8190	-0.9693
-4.7152	-1.6646	1.6811	-0.8158	-1.0354	11.6477	0.3881	-0.3136
4.5414	4.2688	-5.6766	0.3472	0.4448	-2.6402	-2.7755	-0.1712
2.2090	6.0753	-4.8973	0.4977	0.8379	-2.1994	-3.6480	-0.3339
-3.3886	-0.6108	5.6494	1.9219	0.6203	-1.2680	-2.0770	-3.2000
-2.6039	-1.0064	0.8575	-0.4188	-0.5694	6.2698	0.3418	-0.1375
-0.6269	-3.8046	-2.7824	-1.3136	0.1535	-0.9811	3.1585	4.4481
-4.0118	-8.1168	-2.5223	-3.0833	2.3196	-2.5628	10.0350	2.4644
-0.4835	2.8222	-5.5517	5.0777	0.5083	-7.1730	-1.7197	1.2581
-4.9133	-3.3554	2.0425	-2.2094	-0.2860	11.5856	2.5638	-0.8657
1.3935	5.9674	-6.0574	2.0298	1.4221	-4.0048	-3.4010	0.3821
5.2874	16.6072	-13.6479	2.2538	3.2765	-7.5765	-9.6365	-0.9334
3.9620	12.6973	-10.9520	2.4637	1.9917	-5.8471	-7.9143	0.4321
8.3939	-1.7061	-6.1942	-0.3875	-0.5034	-4.9863	0.3872	1.4647
-3.3866	-7.9312	-3.5659	-2.8292	1.9144	-3.6402	9.2568	4.8081
0.7884	5.3130	-5.6387	0.8299	1.6107	-2.0214	-3.3160	1.6248
-0.2492	2.7081	-6.4726	5.1031	-0.3648	-7.3268	-1.3045	2.5653
-4.5124	-0.6536	-0.8990	0.3613	10.1852	-7.1879	-0.5553	-3.0166
-6.4441	-0.0358	-3.6455	3.2570	15.4747	-14.8756	-1.9931	-3.7988
-0.8558	-1.3097	-2.0730	-2.5079	-0.3629	1.0220	4.8992	0.0655
-3.0529	-0.6906	-1.9874	0.3901	9.4129	-7.5126	-0.3644	-2.2338
-1.3022	-3.4233	-2.5299	-0.8239	0.4478	-1.8443	3.4792	3.7808
-3.9573	-8.7196	-2.6713	-3.4097	1.6852	-2.3679	10.6105	3.3371
-5.4485	-1.3681	7.2244	0.7989	-0.4311	2.1897	-0.3257	-4.3199
-1.0827	-3.1409	-1.1160	-1.1473	0.2983	-0.7232	3.7386	1.4062
0.1383	0.0714	-1.4751	-0.2451	-0.2097	-0.9012	0.4057	1.2433
8.2384	-1.0793	-5.9841	-1.5188	-0.9676	-2.6599	0.4650	-0.0484
-6.4235	-0.0552	1.0709	-2.5911	-0.7791	15.0130	1.3639	-1.2543
4.2669	11.3804	-8.7893	0.9113	1.5964	-3.8295	-6.9555	-1.0319
-5.7077	-11.7930	-7.1728	-3.6583	3.5614	-7.4658	14.1703	8.5603
0.2100	4.2090	-6.0323	3.9598	-0.6538	-4.8563	-2.3234	2.4435
1.8381	7.1809	-7.6000	2.5379	0.4621	-4.1594	-4.0448	1.6740
3.3612	8.8226	-10.8198	5.3820	-0.8911	-6.9780	-5.5063	2.8764
-6.2113	-12.6916	-3.6199	-5.2962	3.4849	-3.4835	16.1635	3.2399
2.9692	10.5537	-9.6426	2.1548	2.2825	-5.1375	-6.1297	0.5186
-0.4611	3.0749	-6.6192	5.0482	0.3183	-7.3986	-1.5763	2.1585
-4.9105	-3.0745	-1.8919	-0.0284	10.3875	-7.9459	1.8484	-1.1502
5.4355	15.9409	-13.6182	2.7308	2.5930	-7.4011	-9.8630	0.0720
-2.6164	-1.4221	-1.3406	-0.2398	5.4522	-4.2344	1.0312	-0.4939
-1.5186	0.0985	-2.5457	5.6046	-1.1604	-6.2963	-1.0768	0.6126
-5.5400	-1.0188	1.2111	-2.5247	-0.6356	12.8437	1.5988	-0.7229
1.2182	4.4577	-3.5683	0.3438	0.5571	-1.3397	-2.5485	-0.0446
-1.8235	-5.5840	-2.4818	-2.0805	0.3593	-1.6571	6.3664	3.6871
-1.0824	-2.6245	-1.9111	-0.6312	0.5671	-1.5084	2.7706	2.6785
1.7030	7.1823	-9.5790	7.0941	-1.8042	-7.7744	-4.9085	3.1908
3.9715	14.1886	-11.9735	2.0269	3.2527	-6.4174	-8.1980	-0.3504
0.2540	-4.4977	-0.4554	-2.4890	-0.0699	0.0099	5.2326	0.3746
-4.8281	-5.4599	-2.0420	-1.4242	5.3485	-4.7875	6.1599	1.3682
5.9998	-1.3564	-4.5494	-0.1445	-0.4584	-3.5120	0.2852	1.1875
-2.2823	-0.0897	-1.0568	0.4964	5.3993	-4.2441	-0.3275	-1.5230
-3.7158	-0.7061	-1.6566	0.3217	10.9036	-8.3865	-0.6126	-3.0629
-3.3386	-0.5343	-1.3218	0.3948	9.0837	-7.2618	-0.3546	-2.7235
4.7321	13.9547	-11.7468	2.0194	2.8826	-6.7565	-8.2700	-0.6202
-1.7556	-2.4091	-3.2709	1.3113	0.6360	-3.9451	1.9613	3.3718
-3.0670	-1.3092	1.6329	0.0551	3.0844	-1.2297	0.8859	-2.2844
-0.4880	4.0697	-5.9691	5.7566	-1.0835	-6.1826	-3.4001	2.5723
-4.3519	0.2424	0.4044	-1.4305	-0.4856	9.9742	0.4628	-0.3826
-0.8211	-1.2519	-3.1883	0.5511	0.4057	-2.7607	1.5339	3.1397
-2.4293	-1.8784	-0.8011	-0.3365	4.5689	-3.1333	1.5149	-0.5691
-1.3657	-3.5330	-2.3420	-0.7616	0.5534	-2.0421	3.5946	3.4380
-0.6665	-0.6796	-4.8309	0.9228	0.5755	-3.3813	0.4074	5.3608
2.3762	6.0173	-5.3659	1.0159	0.7305	-2.7433	-3.7557	0.1345
-2.6200	-0.5267	-0.8369	0.3880	4.8548	-3.5603	0.0728	-0.9035
-1.8777	-1.3248	-0.1890	0.2085	1.7494	-1.1035	0.8759	0.4938
-7.5203	0.2715	0.7691	-2.1487	-0.7953	16.8856	0.4446	-0.0852
-3.8027	-0.8776	0.6883	-1.2257	-0.4252	8.7150	0.8542	0.1126
-4.6138	-0.7302	0.8811	-1.5472	-0.8345	11.4348	0.8255	-0.4643
-1.6831	-4.1541	-3.3598	-0.8789	1.2761	-3.4640	4.4982	4.2308
-2.7665	-6.6277	-2.4663	-2.4421	1.2425	-2.3081	7.9684	3.1920
-1.4253	-0.2339	-1.2374	1.0161	0.3969	-0.7571	-0.6443	2.0849
-3.5529	-0.7634	0.7404	-1.0418	-0.8331	9.0003	0.5417	-0.2594
-1.8300	-1.2507	-3.0073	0.7966	2.8157	-4.1777	1.2690	1.9707
1.2353	-5.5838	-1.4783	-3.0360	-1.2224	-0.1664	7.0148	0.9319
-1.4529	-3.6206	-1.5391	-1.1985	0.4979	-1.2946	4.1530	2.2387
