1.0777	3.0634	2.4704	0.2633	0.1573	-1.9113
3.1993	-4.6158	-1.6410	-1.7789	5.8583	4.2883
0.5221	-5.1623	-2.0611	-1.9928	13.1263	0.2060
0.6872	-5.2656	-1.3016	-2.0366	12.1323	0.2467
1.5600	-3.7262	11.1886	-0.7326	1.0522	-0.3926
1.6887	-4.0329	-1.3100	-1.5564	1.5080	10.4847
-1.2161	-3.0533	11.3115	0.1930	1.6508	-0.9082
0.4298	-3.5000	1.5069	-0.6539	5.0079	2.2513
0.4149	-4.8534	0.5114	0.1218	5.6951	2.4404
-0.1183	-0.0847	-1.9810	6.0605	1.4828	-1.6219
3.7628	2.8538	2.0732	-0.2480	-0.1957	-2.5707
-0.3994	-3.9291	2.3139	-2.5654	1.8538	8.1795
4.6707	2.0334	-1.2157	1.4477	0.7528	-0.6367
3.5015	-4.0032	-2.0540	-0.6522	5.2264	3.1993
8.9554	3.7471	-7.1464	1.7710	-2.3536	1.4929
-1.1994	0.4298	8.6369	2.7881	-1.0002	-2.2496
0.4095	7.5161	-3.6564	2.8487	0.3736	-3.2562
-0.4701	-4.9992	2.4974	-1.0976	8.4959	1.0745
0.9983	-4.6667	-0.4578	-2.0440	2.4449	8.6622
5.3426	1.2541	3.6154	-1.8871	-0.7558	-2.8395
4.5129	-1.9965	-2.4328	-0.6469	1.9523	4.3368
-1.0285	-4.5203	10.3040	-0.1005	1.6643	0.7656
0.9140	-2.9858	-0.4636	-0.8796	2.7889	5.4925
-2.0064	-1.6326	2.2310	5.5955	0.7663	-0.0487
0.1169	4.4738	-1.0768	5.9187	-1.1184	-4.0628
-0.5825	-4.3161	0.1635	-1.9679	10.7552	0.2028
-1.2789	-2.5679	4.7936	-0.9988	3.3632	3.5878
-0.0566	11.3319	-2.1981	1.6325	-0.6872	-4.8026
0.4259	-1.7526	7.3094	-0.3005	-0.4302	0.1098
0.1848	-4.4444	1.0075	-1.7665	3.9089	6.7334
-1.1052	-3.4308	11.3592	0.8044	-1.1825	-0.0353
3.0335	-5.2620	-2.5781	-1.6506	5.1264	7.2898
0.7854	-2.5008	8.7903	-0.1513	-1.3352	-0.0721
-0.7824	-3.9783	10.1284	0.2754	0.5804	0.0286
1.5975	-4.7750	-2.2346	-1.1533	10.0304	1.2252
0.1524	-1.8090	7.4799	-0.3956	-0.3725	0.2789
-1.5212	-4.7843	13.4989	-0.9625	1.4123	0.6739
0.6212	-0.8077	-1.6603	11.8748	-1.0923	-3.1374
-2.1620	-4.7684	12.7699	-0.1042	1.4664	0.4423
-0.2320	-2.2823	10.6179	0.7376	-1.4122	-0.9170
-0.8300	0.4569	2.0249	-0.0819	-0.0485	2.5571
0.8297	-3.4523	-0.1265	-1.2937	2.2449	7.0405
-0.0003	-5.4895	6.9428	-1.4366	5.6237	1.0101
1.7375	-1.7827	-0.3647	6.1901	-0.0524	-0.6336
5.6756	-2.8662	-2.9893	-1.6030	0.8460	5.2642
0.5117	-1.4599	-1.8424	-1.2603	5.7439	2.7091
1.5859	-3.0182	-1.4691	-1.5912	1.7758	11.5654
0.0674	0.9129	-1.8348	0.0304	6.1234	-1.5839
2.7138	-0.6429	3.3646	-1.3733	-1.0961	0.6065
-0.0824	-5.1065	1.6899	-1.6183	8.8069	1.4057
2.2318	-4.2078	-1.6748	-2.5157	2.6717	8.5584
-0.5369	5.2881	0.1914	2.6059	0.8311	-4.3667
-0.1018	-0.8387	9.1354	-0.3969	-0.5058	-1.4537
1.6877	2.4687	-2.8610	0.6003	-0.2459	2.4887
-0.9621	-5.2487	11.7181	-0.4259	2.3200	0.5613
1.5362	-3.6037	-1.1000	-1.1655	3.6509	8.1287
1.6613	-4.0845	-1.1131	-1.5386	1.5022	10.2741
3.6965	8.7678	-3.6537	0.7114	0.1168	-4.3555
-2.9896	-1.7492	11.6999	1.3739	-0.4327	0.5050
1.5071	9.0046	-3.0121	2.3875	-1.0445	-3.9559
-0.1232	6.2593	-3.7989	3.3370	0.4764	-2.3775
3.6651	-2.2198	-1.4611	2.0244	0.7468	3.7329
0.5153	-2.5876	-0.7230	0.6563	6.7605	0.9982
-0.2407	-4.4117	0.0905	-1.8154	10.4827	0.6491
3.2274	-1.0549	-0.2785	-0.1871	3.9366	-0.5869
0.8948	1.7826	-2.1596	6.4305	-0.3671	-2.3791
2.6850	-0.6996	1.1071	-0.2829	3.2542	-0.3730
0.9765	-3.5340	-0.4460	1.3958	2.3380	4.0839
1.0687	-3.4639	-0.1721	1.8693	1.6049	5.2210
0.5795	-1.6379	-0.3556	-0.6502	4.9663	1.6861
-1.0090	-0.6484	-0.8600	4.7051	0.6385	1.1826
0.4658	-5.5508	1.0539	-1.8117	10.5960	1.0773
-1.0042	-1.5367	5.8242	-0.9406	3.7457	0.6005
1.5444	10.4526	-2.4026	0.5401	-0.7567	-4.0907
2.6808	-3.2527	-1.8455	-1.6102	-2.0864	13.7135
-1.0114	-3.9805	10.1062	-0.0457	1.1205	0.3245
0.5887	-1.0600	8.0687	-2.2566	2.9775	-1.3365
6.7798	4.2740	-5.6696	1.4214	-1.9750	-0.2230
-1.1655	-4.8730	11.2479	-0.2174	2.7721	0.0057
0.7435	-3.5831	-0.8426	-2.0629	0.6340	12.0682
-0.0669	-5.6760	0.2880	-2.7368	12.2003	0.4771
-0.7485	-2.8632	4.3778	-0.9035	2.3685	3.7571
4.4391	-1.3981	-5.3945	9.2585	-1.0008	0.0702
2.8325	-4.7951	-2.2600	0.6337	6.2660	3.0741
2.3083	-4.3124	-2.7238	-2.9256	11.6586	0.7683
3.1212	-3.9979	-2.1784	-0.3507	6.7714	2.1514
2.3964	-4.2567	-2.4886	-2.2125	10.0089	1.4938
0.4470	-3.1089	9.7963	-0.0701	-1.6035	0.1832
0.5502	-3.1466	9.9036	-0.2363	-1.5969	0.2089
0.0145	-2.9607	0.4143	-0.5338	5.1931	3.0266
1.1300	-4.2160	-1.8430	-2.9662	0.5767	12.2024
0.7126	-3.0157	-0.6829	-1.7748	0.3097	12.0173
-1.3549	-4.1255	12.9460	0.0632	0.2822	0.2288
3.6602	-0.6344	1.5836	0.0109	2.2721	-2.0188
-0.7477	2.9445	1.9933	3.4636	-0.7080	-3.5382
-0.9168	-2.7727	11.8350	-0.5905	0.0467	-0.4966
8.6617	2.1065	-4.7068	-0.2231	-0.0514	-0.5162
-0.7371	-3.7992	11.7274	-0.5302	2.0988	-0.4877
0.1517	-4.9240	-1.1539	-2.2454	11.6931	0.9213
8.0631	0.1996	-3.7938	-0.2224	-0.7572	1.5894
1.8877	-1.3201	10.7751	-1.4941	-1.8367	-0.6715
10.8592	3.8248	-3.1447	-0.6335	-1.2564	-3.1952
-1.1388	-4.8764	11.3208	-0.2472	2.7405	0.0053
-0.0112	-4.8697	12.0628	-0.2431	1.8361	-0.2325
2.7428	8.4932	-3.1845	0.7788	0.0151	-3.8570
-1.2445	-3.4241	11.8798	0.9585	-1.3268	-0.7603
7.7775	3.9099	-6.9511	1.8218	-2.1827	1.4668
2.3351	-3.4747	-2.1591	1.5993	0.0825	7.6655
0.3635	-1.2298	-2.3538	10.2431	0.2920	-2.8914
1.5083	-4.4531	-1.5358	-1.6809	9.6863	1.1521
3.8324	-2.9252	-2.2356	-1.1074	-2.0728	12.0148
1.2414	8.1613	-2.3924	1.3788	-0.4045	-3.3643
2.0798	-2.6996	-1.8416	3.8086	0.0677	6.1014
4.9117	4.8708	-3.9912	0.7793	-0.4903	-1.1248
2.4816	9.6611	-2.5424	1.4219	-0.4078	-5.4642
0.0174	-0.8328	-1.8047	9.9250	-0.4085	-2.1802
0.7470	-0.4549	-2.2133	10.0263	-1.1895	-2.5545
2.1702	-0.5048	6.4743	-1.1013	-0.0277	-1.0499
0.8404	4.0934	-1.2227	2.7679	1.4883	-4.2687
6.1475	4.4007	-4.0006	1.1634	-1.1647	-1.0846
4.8139	8.2135	-4.3601	0.1463	0.6692	-3.5576
-1.8533	-3.9654	11.7937	-0.1161	1.7217	0.3139
1.8042	-2.9330	-0.9696	1.3354	-0.8145	7.4618
-1.8541	-4.2969	15.6957	-1.1473	0.4089	0.5835
1.1849	-0.8100	2.7638	-1.2794	2.9973	-0.2826
4.1330	3.6363	2.2085	-0.6477	-1.6605	-3.0845
3.9962	-0.4486	-4.9038	4.6467	0.1806	0.9553
2.0796	9.9929	-4.6532	1.1375	0.6731	-3.1778
4.9832	0.2650	2.7839	0.8128	0.4708	-1.0352
-1.2699	-5.0784	14.1708	-1.1786	0.6747	1.1398
2.6622	-1.5719	3.8982	-1.0811	3.9064	-1.4444
-0.7529	-1.0497	5.1026	1.6811	2.0737	-1.1362
-1.1525	-4.0555	12.0413	-0.1065	-0.9763	0.2792
5.1893	8.6075	-4.0877	-0.0834	-0.2904	-3.5024
2.2483	8.0111	-4.7954	3.2798	-0.6032	-3.9599
-0.2971	-4.4845	8.8750	0.0993	1.5707	0.6616
4.2398	-2.6353	-2.2458	-1.8254	7.0669	0.3854
2.1668	-2.1165	-0.7172	-0.6119	1.7662	4.3906
1.2251	-0.6943	-2.9653	0.6838	6.9955	-1.6735
-0.0541	-5.8149	0.4534	-2.9552	12.5731	0.3040
12.2977	-1.7409	-3.7978	0.6599	-2.9598	3.5874
1.1188	-4.6499	2.9574	-0.2405	5.8788	0.8137
3.5978	8.6892	-2.9539	0.9822	-0.7348	-4.4391
0.5131	-0.3765	-0.1651	1.1823	5.0789	-1.4834
-0.1507	-4.7475	0.2588	-1.8614	10.1778	1.2739
3.6130	7.6885	-3.4819	2.6618	-1.3368	-4.3671
2.4152	-4.0194	-2.0746	-0.3012	5.4033	3.4750
-1.3654	-4.2139	12.0032	-0.7389	2.1666	0.3476
0.4891	-0.3031	-2.0039	9.8037	-0.9491	-3.2963
0.5193	-1.4584	-1.8402	-1.2581	5.7323	2.7144
5.0512	5.3855	0.4135	-0.8824	-0.3903	-3.6602
-0.0667	-5.6583	0.2853	-2.6892	12.1944	0.4525
1.5020	-3.6111	-0.9750	1.2941	-0.4626	8.3717
-1.6094	-4.5994	11.6478	0.7420	1.5645	-0.2483
8.4142	2.0519	-1.2520	-0.6718	0.0634	-0.8164
2.3409	-4.9987	-0.1307	-0.8520	3.6712	5.6438
-1.1059	-2.0801	10.0215	2.4894	-1.2645	-1.2584
-0.3941	-4.7704	0.3094	-1.7420	10.6743	0.7818
3.9179	8.9436	-3.3654	0.5886	-0.1070	-4.5431
3.1833	-0.3358	0.5394	-2.1571	2.6232	0.6370
-1.2557	-3.8938	5.0188	-0.4705	5.4181	1.0773
-0.7758	-4.1937	7.2958	-1.3134	5.6190	0.3406
1.3969	-2.2319	-2.7405	3.2696	3.3399	2.1723
2.9655	-2.2959	-1.6068	2.5255	0.5812	4.4565
-1.1299	-3.0856	1.0045	-0.6679	4.6336	3.5443
1.4164	7.7734	-0.1138	2.4301	-0.4988	-5.1538
0.3625	-4.2867	-0.7937	-1.5395	6.6265	4.5795
-2.4604	-4.5216	12.2116	-0.1496	1.2714	0.4489
3.9808	0.6690	-3.6922	2.8654	-1.3931	3.3060
-1.3044	-2.1135	11.8553	2.1405	-1.6362	-1.5194
0.8176	0.0998	-2.5539	5.8693	0.4981	-0.3649
3.0257	-4.1657	-1.9951	-1.4791	2.1438	9.0021
2.3742	-2.3121	-1.7124	-0.9471	2.1259	7.4226
-0.7998	-3.6131	10.5117	-2.2717	1.2110	1.1485
2.7599	9.2252	-4.5212	2.5417	-0.5757	-4.2313
8.2900	3.9602	-7.0649	1.8131	-2.2760	1.3738
1.3471	8.1099	-3.3385	2.3202	0.1698	-3.8702
0.5401	-4.5910	9.6985	0.9945	1.3129	-0.0349
3.7625	-5.2582	-2.4929	-1.2003	7.3768	2.7499
1.6532	-2.6303	6.8926	-1.2166	3.3000	-1.0279
-3.1045	-4.2522	16.9257	-0.3204	-0.2975	1.2791
0.0185	-5.8933	0.1791	-2.7274	12.5270	0.3369
6.0144	-1.4060	-3.2896	4.5060	-0.1305	0.5144
3.8686	4.1198	2.1361	-1.1334	-1.0916	-2.9738
12.7147	1.4730	-2.4456	-1.7166	-1.5963	-1.0258
3.7854	-1.3834	-3.2286	5.5834	-0.4564	0.8904
0.5947	-5.2072	0.3828	-1.5949	9.7964	1.4922
-1.7327	-5.1155	13.4612	-1.0189	1.3536	0.9031
3.3873	10.5327	-3.4481	0.7478	-0.0900	-5.2374
1.8806	8.8913	-2.2845	0.2447	-1.4111	-3.5231
5.5262	4.4140	-4.4254	2.1708	-1.4253	-1.5221
0.2413	-2.3910	-1.3191	-0.2440	6.9756	0.5605
7.3059	2.3679	-5.5152	1.8289	-1.0216	-0.0518
8.4153	4.8182	-4.9631	-0.0934	0.3731	-1.8393
1.7229	8.8600	-3.2019	2.2033	-0.9394	-3.6447
-1.1591	-3.1180	1.0073	-0.7032	4.7666	3.4917
-0.3676	2.0454	-0.2529	5.2539	-0.9635	-1.5889
5.3769	3.0805	-2.9867	1.9605	-1.7964	-0.7361
3.0528	1.4321	-4.7253	0.8951	-1.2629	5.6046
1.1394	-4.1098	-2.3119	-1.0695	10.5832	0.3263
-1.4974	-5.4823	14.6425	-0.2845	0.6301	1.0709
2.6155	-1.0824	-4.2020	8.4525	-0.5070	0.1384
-1.9318	-3.1015	8.9193	-0.8368	5.1862	0.3741
8.0542	2.8591	-5.9107	1.6142	-0.8923	-0.5712
4.4940	-4.0631	-2.7779	-0.0945	2.8610	5.1463
-0.1877	-1.2014	4.0830	0.2691	3.0242	-0.5101
7.1429	-2.9012	-1.6795	-1.1352	-0.9252	5.8957
1.5737	-4.4648	-1.3565	-1.4726	9.0525	1.2987
5.1466	-2.6519	6.7103	-1.3247	0.6316	-0.9964
-0.8564	-4.2289	9.3711	-1.2357	3.0358	0.6486
1.3034	1.1276	-2.0315	3.1427	0.4919	0.3442
0.0115	-3.1965	11.8631	-1.1195	0.1851	-0.1280
4.5463	9.4983	-2.9948	0.7886	-0.8871	-5.1267
1.5110	-0.1092	-2.6795	11.6685	-1.5363	-3.7306
-0.3800	-4.2338	-0.0057	0.2951	9.4520	-0.0325
4.0068	5.3302	-4.6005	0.4387	-0.6928	0.5137
1.3126	9.2829	-1.0382	1.6160	-0.8204	-4.8518
0.6138	-1.4538	6.0729	0.6807	2.1932	-0.8273
-0.3518	-4.8364	-0.5618	-1.9320	11.2078	1.1568
4.6168	5.1826	0.7554	-0.8685	-0.7047	-3.5062
0.6633	-3.0993	1.0632	-1.4197	6.7588	1.5139
2.3981	-4.4815	-1.2830	-0.1289	3.6267	6.5325
0.0004	-5.3514	0.9836	-0.7534	8.7620	2.6256
0.1994	-0.8742	-2.2447	12.1713	-1.6587	-2.6374
0.2487	-3.2673	0.9255	-1.1197	7.9644	0.5363
1.4798	-4.3412	-2.1049	-0.1806	7.6270	2.9260
1.0085	0.5125	2.5858	-0.6105	1.6433	-1.6719
8.9880	1.3732	-5.5440	1.7764	-0.6699	1.6594
2.9694	6.5285	-2.8293	2.6605	-0.9733	-3.9324
2.2713	-3.2196	0.7262	0.3378	1.5743	2.7235
5.2734	-4.8252	-2.2312	-2.0617	6.2881	1.8667
2.6111	-3.9305	-1.7585	-1.1376	1.1243	9.6897
-0.7921	-4.6175	9.0067	-0.1288	2.8024	0.5299
0.8006	7.1439	-2.6474	3.2525	-0.1063	-3.7625
0.8805	-4.5448	-1.1799	-0.3198	7.4517	2.3144
3.1086	9.1251	-3.1522	0.6112	-0.4331	-4.0331
-0.1139	-3.7609	0.9113	-1.9580	3.8167	5.4914
2.4838	-3.7974	-2.4881	-2.3683	10.0211	0.9495
-2.5924	-4.8929	18.9211	-0.3139	-0.2956	0.9942
0.6065	-3.2789	-1.0479	-1.0727	11.1714	-1.5110
0.7311	-0.8642	-1.8618	0.6359	7.3369	-1.8866
-0.1159	-4.6746	-0.7152	-1.7855	10.4216	2.0486
-0.1236	-5.0465	-0.6704	-1.4481	9.8066	3.5880
3.0932	-4.7391	-1.2323	-2.4125	2.4939	8.1666
-1.1538	-4.0520	12.0551	-0.1236	-0.9682	0.2881
2.9639	-4.5363	-1.2976	-1.7620	5.2898	5.3224
-1.5038	0.3360	8.5759	2.4733	-0.6687	-1.9503
8.9037	4.1850	-7.3268	2.0622	-2.4755	0.9411
0.5589	-3.7777	-1.2540	-0.1408	5.2389	4.7500
1.9009	0.0845	-2.3520	10.6828	-1.5835	-3.6890
-0.2162	-4.6560	-0.2609	-2.0575	11.1344	0.7753
3.0082	-1.1225	-2.3118	-1.4854	3.8009	4.2337
-1.4874	-6.2320	17.4817	-0.2973	2.7029	-0.0767
2.2154	2.5568	1.6902	-0.3168	0.7876	-1.7277
-0.8732	-3.7557	1.6458	-1.8564	9.9282	0.9208
