-2.1517	-1.6056	-0.5794	-0.1123	1.9785	-0.2976	2.2316	1.5794
-4.7088	-0.0146	1.0581	2.0298	6.4764	-0.1166	-0.8021	-0.4309
-0.4817	2.1493	-0.1684	4.3078	-0.3811	-3.5221	-4.4274	1.1882
-1.4161	-1.4474	-1.0828	0.1156	1.5773	-0.7454	2.1899	2.1724
-3.3512	-0.7297	0.6490	-4.0561	-1.0821	3.7242	-0.9830	-1.1143
-1.6016	2.1824	-0.9919	4.0934	0.5358	-3.3931	-3.3685	1.6744
-3.0763	-1.0007	1.8551	0.3510	3.2766	0.4021	0.3422	-0.6484
-3.4736	-0.5897	5.5832	0.2386	0.2545	-0.3039	-1.3898	-2.4073
-1.9589	2.8141	-0.2322	5.5659	0.6536	-4.2117	-5.2693	1.3992
0.9528	-0.9901	-0.4480	-1.3685	-0.2589	-0.5815	2.9347	-0.2489
-3.9454	-0.1291	6.7681	1.2587	0.7023	-0.9876	-2.3047	-2.5424
-3.5610	-2.1583	1.1268	-3.7338	-0.5036	3.5280	0.1533	-0.9305
0.2016	3.3137	-0.5881	-0.2387	-0.8346	-0.9450	-1.7886	-1.0952
-0.5650	3.7145	0.0726	1.7507	0.1727	-2.2659	-2.3215	-1.0747
-2.0825	-2.5976	-0.2816	-0.7131	2.2565	-0.2296	3.9001	1.7654
-1.3215	0.6926	-0.7447	2.0973	0.9785	-1.9583	-0.8776	1.2448
-4.4415	-1.0834	0.7811	-4.5599	-1.0064	4.5821	-1.5477	-1.2863
-1.5369	-1.3848	-0.8581	0.0196	1.7159	-0.7281	2.4909	1.7489
-3.1761	-0.9731	0.6061	-4.1326	-1.1721	3.7586	-0.7694	-1.1322
-4.1440	-0.5305	0.8959	1.5664	5.0787	-0.1330	-0.2797	0.0269
-0.5598	4.9087	-0.8625	1.2434	-0.7804	-1.8337	-3.7555	-1.0074
-2.6166	-0.5585	0.8230	-4.0064	-1.1506	3.4012	-0.6910	-1.2240
-1.7040	-2.7523	-0.0958	-1.0524	2.2104	-0.3217	4.6233	1.2070
-1.3029	-2.2724	-0.0240	-1.1886	1.6268	-0.4094	4.2960	0.4639
-1.1321	-2.8838	1.2308	-2.1555	1.2736	-0.3796	5.3208	-0.5514
-1.5194	-2.0671	0.0024	-0.6871	1.9705	-0.5388	3.7065	0.7916
-2.7768	-2.3535	0.4378	-0.4176	3.0880	0.1118	2.9751	0.6903
-3.2406	-0.0756	0.3190	1.2868	3.8195	-0.4958	-0.0171	0.1072
-4.3177	-0.5075	0.7046	-5.2200	-1.1988	5.1288	-2.0279	-1.8282
-1.6019	4.7537	-0.9960	3.7807	-0.1664	-3.2655	-4.9565	0.1172
-0.2847	4.1658	-0.6927	0.1280	-1.0679	-1.0072	-3.1065	-1.0665
-0.2385	3.3201	-1.0915	2.2534	0.2037	-2.6230	-2.3119	-0.0476
-1.1228	-2.2781	-0.2708	-0.8384	1.6929	-0.5892	4.0746	1.0296
-0.9670	-0.2556	-2.3775	0.6776	0.6463	-1.0370	0.3584	3.1680
4.4027	1.9822	-2.2483	0.9631	-1.3222	-3.1421	-0.7055	1.1156
-4.1037	-0.0109	1.6522	1.4653	4.6198	-0.1804	-0.7358	-0.7356
-0.4156	3.8159	-0.4352	-0.2849	-0.8428	-0.6043	-2.8482	-1.1312
-2.0400	-0.2352	4.5299	0.0398	-0.0970	-0.4912	-0.9490	-2.2187
-4.3372	-0.3391	0.6971	1.6489	5.5948	0.0550	-0.5646	-0.2015
-4.6304	0.1025	0.8197	2.1049	5.8820	-0.2517	-0.9747	-0.1759
-1.3927	-0.1431	-2.0023	0.9362	1.1045	-1.1555	0.3169	2.6909
-1.8652	-2.5999	-0.1242	-0.9553	2.1991	-0.2150	4.1761	1.2728
-1.1223	4.8809	-1.1100	1.8503	-0.6269	-2.1642	-3.9225	-0.6884
4.1812	2.1333	-2.3567	1.2119	-1.4107	-3.3233	-0.9154	1.1034
-1.5276	5.8351	-0.7865	1.9054	-0.6062	-2.1693	-4.6481	-1.2092
-0.7344	4.8603	-0.9785	0.9700	-0.8036	-1.6415	-3.6090	-0.9699
0.6047	2.4903	-1.0167	1.1194	0.1319	-1.7748	-1.3393	0.0455
-3.9176	-1.1324	0.7463	0.8807	4.8414	0.3379	0.3453	-0.2566
-1.9923	2.7111	-0.0255	4.9402	1.0248	-3.7324	-4.3875	1.2122
-3.3979	-0.3492	0.4614	0.7585	3.9375	0.2707	-0.2680	-0.1487
-4.2729	-0.4582	0.9481	1.5560	5.7740	0.0701	-0.3749	-0.3672
-0.0317	4.6908	-0.4489	0.1791	-0.9418	-1.2401	-3.1202	-1.5867
-0.9519	5.6723	-0.5747	0.7698	-0.7083	-1.5339	-4.0443	-1.5782
-3.5739	-1.4783	1.0357	-3.7222	-0.6636	3.7260	-0.9010	-1.0853
2.5579	3.6540	-1.2750	-0.1733	-1.5869	-1.9569	-1.7945	-0.9727
-0.0311	3.6038	-0.6456	0.0908	-0.7552	-1.0187	-2.2709	-1.0457
-3.1225	0.4471	6.1235	1.0347	0.3936	-0.9958	-2.3121	-2.5834
-3.5501	-1.4963	1.0852	-3.5053	-0.5904	3.5330	-0.7958	-1.0826
-0.3842	-0.9441	-1.6146	-0.3737	0.5829	-0.7908	1.8631	2.1154
-1.8338	-2.5834	0.1179	-1.0059	2.2263	-0.2853	4.3099	0.8027
-1.6926	2.0350	-0.7606	4.0175	0.9205	-3.2103	-3.1546	1.3677
-3.5913	-2.3930	1.3638	-4.1279	-0.4494	3.8002	0.2764	-1.1499
-1.8530	5.5835	-0.8235	3.6419	-0.1806	-3.2236	-5.3024	-0.4706
-1.1267	5.8066	-0.5415	1.5005	-0.6211	-2.0404	-4.3420	-1.5277
-1.4573	5.3063	-0.8023	1.9134	-0.7218	-1.9991	-4.6158	-0.8786
5.0474	0.9260	-2.8004	0.6098	-1.4267	-3.2002	0.7322	1.4703
-2.0658	-2.4970	-0.3160	-0.6472	2.3986	-0.3126	3.9093	1.7020
-1.6658	2.8593	-1.2515	1.3276	0.8074	-1.0218	-2.6532	0.4637
-1.5907	1.7628	-0.8103	3.8599	0.7563	-3.2094	-2.8496	1.6036
-3.8875	-0.6396	0.7877	1.2086	5.0633	0.1016	-0.0362	-0.2917
-3.9245	0.1847	0.6517	2.3068	4.5170	-0.7587	-1.2475	0.2440
-0.9380	-0.9248	-0.3555	-2.4388	-0.6311	0.0624	3.1753	-0.6016
-4.2635	-0.2885	0.4945	1.6630	5.5988	-0.0617	-0.3679	-0.0819
-1.4528	-1.5915	-1.0900	-0.1665	1.5838	-0.5761	2.5189	2.1853
-1.7551	-2.8231	0.0255	-1.1153	2.1777	-0.1949	4.5325	1.1003
-3.1214	-0.5989	4.2637	-0.5530	-0.0955	0.4405	-1.1194	-2.0483
-1.2365	-2.5900	-0.1106	-1.1321	1.6777	-0.3005	4.2620	1.0121
0.1216	1.5105	-0.6467	-0.3287	-0.2553	-0.4634	-0.4336	-0.0565
4.0638	0.8408	-1.7018	-0.6607	-1.3495	-1.5796	0.6542	0.1480
-4.1000	-1.3795	0.8811	-5.4019	-1.1929	5.0909	-1.0706	-1.7513
-0.0542	4.3440	-0.8443	0.2601	-1.0299	-1.3143	-2.9004	-1.1857
-2.1543	-1.9700	-0.5034	-0.2393	2.3925	-0.5733	3.3462	1.7567
-1.7415	2.9007	-0.9932	4.0411	0.3764	-3.0564	-4.1173	1.2485
-1.8935	4.6423	-0.9181	3.2800	0.1492	-2.6771	-4.5867	-0.0752
-1.2935	3.7030	-1.1630	4.1713	-0.1305	-3.3986	-4.7759	0.8582
-1.8274	-2.6889	0.2193	-1.2261	2.2086	-0.2890	4.6916	0.6754
-2.4516	6.7192	-0.6093	2.6952	-0.3908	-2.3943	-5.9600	-1.1981
-1.6876	1.8126	-0.9023	3.5552	0.8250	-2.9604	-2.6617	1.4299
-3.9948	-1.1611	0.6888	0.9116	4.6782	0.1507	0.6474	0.1960
-1.2292	5.6520	-0.7520	1.5760	-0.8314	-1.9135	-4.6314	-1.1688
-3.4551	-1.0284	0.3456	0.8227	4.4513	-0.1508	1.0991	0.3988
-0.8879	1.3922	-0.5231	3.9698	0.4376	-3.3564	-3.0900	1.4506
-3.6806	-1.5305	0.7439	-4.8029	-1.1171	4.4059	-0.5765	-1.3224
-0.8661	4.6746	-0.5406	0.3814	-0.9317	-1.1248	-3.3266	-1.2823
-1.7036	-2.6377	-0.5850	-0.9594	1.7870	-0.2089	3.9751	1.8492
-1.7255	-1.5461	-0.9789	0.0362	1.8386	-0.6784	2.4876	2.1422
-1.5011	3.1754	-0.8305	4.4751	0.1984	-3.4643	-4.6635	1.1573
-1.5396	5.8296	-0.6479	1.5957	-0.5501	-1.9230	-4.5554	-1.3995
0.4560	-1.4781	-0.1028	-1.5078	0.1320	-0.3503	3.2210	-0.2498
-2.8292	-1.8445	0.3689	-0.0071	3.2125	-0.0811	2.4457	0.7986
4.6914	0.8668	-2.6277	0.6793	-1.3169	-3.0577	0.5852	1.4640
