0.5123	-2.7343	-0.1465	-0.7075	-0.7643	6.2874	1.8458
-1.6638	0.8768	5.2532	0.7838	-0.0220	-2.8603	-0.1895
7.8694	2.9850	-0.2511	-0.6298	-0.5812	-1.4450	-2.3425
-0.3062	5.9122	1.2423	-0.3418	-0.9410	-3.6276	0.0098
-1.3097	1.1707	5.5049	-0.0424	0.8338	-3.1684	-0.0866
5.9846	-0.8309	-0.0197	-0.0095	1.3964	-1.0325	-0.4088
5.3293	-1.7757	-0.4081	0.8067	0.4679	0.0753	0.4999
-0.4999	-1.7487	0.1869	0.0913	1.4087	-3.4226	5.7187
-0.4653	-1.7778	0.4045	-0.2248	1.8055	-3.2092	5.3175
0.9185	-3.2316	-0.4018	-1.1080	-0.6859	8.5932	0.7934
0.2293	-2.9787	-0.3637	0.1114	-0.7930	5.1789	2.2094
1.6234	-2.0534	0.1024	0.2155	-1.3889	1.5286	4.1216
2.4526	-2.3750	-0.8330	0.9554	0.4435	0.0942	3.5911
-0.4396	-2.7124	0.2531	1.6375	-1.4254	-1.6681	6.8265
0.1004	-2.7620	-0.3433	0.4740	-0.9262	3.6921	2.9841
4.3883	-1.6416	-0.2507	0.1647	0.8011	-0.2778	0.8327
2.4957	-2.0396	-0.5211	0.5768	0.7943	-0.0829	2.7828
-0.0709	1.5904	2.8254	1.5091	1.2625	-4.2685	0.9104
5.8992	0.5181	0.0573	-1.4740	1.9082	-2.1197	-1.3457
-0.2587	-1.7944	0.8606	0.3704	-1.0947	-0.7017	5.3770
-0.0855	4.2653	1.2620	-0.3644	1.1530	-3.6295	-0.2883
-1.0504	-1.9527	0.4801	1.6828	-0.8256	-2.6298	6.2142
-0.9372	-1.8346	0.8647	1.3601	-0.5854	-2.1904	4.9549
0.1058	1.2380	2.5281	-0.8881	1.3071	-1.3418	-0.8884
0.0345	1.4007	2.8288	-0.9113	1.1303	-1.5187	-1.0485
-0.6425	-0.3676	4.0874	-0.6582	4.3486	-3.5788	-0.9521
-0.4175	5.4399	1.9217	-0.9338	0.9707	-4.1164	-0.5684
-0.4511	4.7179	1.4787	-0.5665	1.3899	-3.9781	-0.1301
-2.6741	1.5526	6.3196	-0.7865	1.2052	-3.5735	-1.2080
0.7428	0.8931	2.3021	-0.7958	1.1966	-1.6755	0.2092
-0.4704	4.3089	2.0424	-0.6304	1.9859	-4.1284	-0.3800
-0.1196	6.2175	1.6854	-1.2535	-1.1226	-3.2797	-0.2130
7.8622	-1.3864	0.0095	0.0121	1.3798	-1.6966	-0.7354
8.0217	-1.1412	0.0309	-0.4290	1.4944	-1.6803	-0.8763
4.8062	-0.9280	-0.2391	-0.6260	1.4278	0.3830	0.0075
-1.4593	-1.9268	2.4895	6.9180	-0.5548	-3.3713	1.7111
-1.3294	-1.9745	1.9661	7.9229	-1.2201	-3.9158	2.1386
5.5684	-1.5468	-0.3804	1.0327	-0.5428	-0.3739	0.6097
3.8094	-0.9621	0.0401	-0.4983	0.2570	0.1495	1.0086
2.1672	-1.8338	-0.5117	0.3096	-1.3710	3.4394	2.6593
-0.3336	-1.2858	1.6585	0.0783	-0.5793	0.1833	3.1092
-0.8621	3.2138	3.6000	-0.4706	0.0425	-2.8544	-0.5491
-0.9727	-2.0997	3.6752	1.6986	0.6871	-2.8419	2.1994
-1.8325	0.0947	6.0439	0.8855	0.4922	-3.8068	0.0689
-0.5226	-1.0067	3.2696	5.0102	-0.4795	-3.5245	0.4203
-0.2809	-2.1736	2.2350	2.3777	2.2825	-3.2284	1.5801
-1.0189	-2.6491	1.3456	0.6483	0.5467	-2.4236	5.4600
0.9039	-2.4376	-0.1312	-0.2625	-0.2703	5.3601	1.0893
-0.6136	-1.4020	3.4668	1.4191	1.2744	-3.3360	1.3028
-0.0603	-1.1605	1.4144	5.7431	0.0168	-3.9979	0.9142
-0.4677	-1.7902	1.2891	0.6136	-0.9841	-1.4136	5.4782
1.5650	2.4409	0.7168	-2.0354	3.6124	-2.2868	-0.7482
0.7197	-1.7811	-0.1532	-0.6141	-1.3226	3.2546	3.2382
0.7311	-1.6544	-0.1114	-0.6221	-1.3734	3.2704	3.1663
-1.2131	-0.6458	3.6591	2.5488	-0.7824	-2.5293	1.1438
-0.0428	-1.3374	1.0508	-0.3675	2.4626	-2.1182	3.3306
1.4766	-1.4497	0.6171	-0.6272	1.0268	1.4075	1.3201
1.9797	-2.0431	-0.0894	-0.1229	0.4410	2.2044	1.5248
0.5350	5.2085	1.1050	-1.2806	-0.3748	-2.6514	-0.4257
-1.0273	-1.3814	1.2611	7.3126	-0.8723	-3.4447	1.6177
-0.7140	-1.2503	1.3258	6.7789	-0.9774	-3.2970	1.6604
-0.4116	-1.4329	1.3469	6.3521	-0.2273	-3.5710	1.4446
-1.1637	-1.4886	1.1526	7.6483	-0.8684	-3.4020	1.5617
-0.7626	-2.3651	1.3426	7.4390	-1.1120	-2.5968	1.7475
-0.5618	-1.1919	1.3038	6.5331	-0.8935	-3.3992	1.4852
-0.3576	0.6409	3.0632	1.4352	1.9041	-3.1144	-0.3644
0.0611	6.7560	1.4078	-1.2364	-1.1746	-3.5309	-0.2381
9.6155	-0.5374	-0.5159	-0.2017	-0.0535	-1.0224	-1.0144
8.4043	-0.6866	-0.4195	-0.1677	0.0433	-0.7573	-0.5846
9.0228	-0.4592	-0.4595	-0.1030	-0.0648	-1.1603	-0.6599
2.8552	-0.3154	-0.0042	4.1993	-1.2226	-1.7843	0.5069
-0.2311	-1.2715	0.7067	0.2278	0.5171	0.1206	2.4085
-1.3428	0.8006	4.9783	0.3839	1.1248	-2.5882	-0.9009
-0.2288	-2.6781	0.6386	2.1762	-1.2061	0.5581	4.0922
-0.2351	3.3765	1.9089	-1.2020	2.0491	-3.3770	-0.5277
6.8033	-0.2043	-0.4872	0.0389	0.7214	-1.8738	-0.0980
0.8456	-1.6714	-0.2591	-0.7182	-0.6795	3.1874	2.8228
1.4161	-3.3633	0.4878	2.8969	0.0294	-2.5248	4.0258
1.9616	-2.1651	-0.7059	-0.1365	-0.7868	4.8340	1.7396
3.3341	-2.4902	-0.3969	-0.4945	-0.6387	3.0698	2.3800
-1.8436	-1.4518	4.6139	1.0780	0.5085	-2.9917	2.2383
-0.7265	1.7815	2.9241	3.0104	0.5210	-4.1390	0.2475
-0.2466	-1.9436	1.4514	3.6803	0.7490	-2.5453	1.8116
2.0648	-1.3708	1.9186	-0.4427	-0.5598	0.6758	1.2256
0.2410	-1.0621	1.3813	-1.6306	5.7725	-1.8009	-0.1912
0.0498	-2.2480	1.6686	-1.0909	6.7797	-2.1323	-0.4686
0.1238	6.3935	1.6062	-2.0427	0.2065	-2.9291	-1.3774
3.8153	-1.1364	0.1898	-0.5892	-0.1667	0.5231	1.1971
1.1675	0.2488	0.9323	2.3082	0.4270	-2.4904	0.3918
0.4233	-1.8698	-0.0757	-0.6329	-0.1024	-0.1404	4.8772
-0.1298	-1.6097	2.4802	1.4147	0.6626	-1.4535	1.4144
-0.6060	-1.7505	1.7815	2.5454	-1.3597	-1.0912	3.8545
-0.5546	4.9383	2.0854	-0.6330	-0.5286	-3.0532	-0.2738
-0.7266	-1.7264	4.0687	3.0035	0.3750	-2.9295	0.7994
-0.2755	6.8043	1.8879	-1.5929	-0.4175	-3.6848	-0.6884
-0.8119	-2.4886	0.6593	0.8438	-0.9248	-1.2891	6.1100
7.4240	-0.4065	0.3040	-0.7024	1.1101	-1.8000	-1.2464
-0.4957	-1.4905	1.4658	-0.2002	-0.5641	-0.1883	4.0611
0.9916	-2.1962	1.1343	-0.4785	6.1375	-3.4058	0.4161
-1.5033	-1.2181	3.3061	5.0117	-0.0837	-3.3791	0.7651
2.6291	0.1358	0.5710	0.7752	-0.3020	-1.8709	2.7147
-1.8918	0.0297	4.2642	3.1714	-1.5548	-2.8719	1.7005
-1.7532	0.7030	5.1343	-0.3334	0.8385	-2.9808	0.7849
-0.7376	-1.7646	3.4014	4.1594	-0.6130	-2.8648	1.8958
0.1401	-2.1702	2.8754	0.7917	2.0002	-0.8116	0.7935
-0.5642	4.1741	2.4060	-2.0015	3.8117	-3.7689	-1.3825
0.4585	-1.8515	0.5331	1.1066	-1.0376	1.8559	2.1569
-2.2206	0.7421	6.5583	0.1820	0.7982	-3.8154	-0.3232
-1.2461	-1.5023	1.6200	0.2688	-1.3608	-1.0189	5.6331
2.0254	-3.1755	-0.3550	-0.4875	0.6143	1.8462	3.1274
1.2265	3.6335	0.3695	-1.8778	3.2769	-2.9623	-0.5374
-1.6161	-1.1750	3.4085	3.7763	-1.3754	-3.1368	2.1703
0.6890	-1.0996	0.8173	-0.9785	5.5127	-1.8229	-0.2055
-1.0944	0.0985	5.2766	-0.4958	1.7750	-2.2478	-0.6394
-2.1005	-1.3077	2.2227	8.1645	-2.0504	-3.7941	2.5999
-0.0429	-1.1325	1.8464	-1.2651	6.6479	-3.2032	-0.0852
1.4596	3.4812	0.4040	-1.8643	3.8677	-2.9389	-0.8210
0.5420	4.0870	1.7056	-0.1469	1.1882	-4.5230	-0.6654
-1.6352	-1.0890	4.4448	2.7646	0.4937	-2.5973	0.3333
2.7139	-3.2864	-0.7967	0.2368	0.2382	4.6937	0.9135
-0.0569	-2.0822	1.4624	-1.9060	7.0989	-1.0622	-0.7255
3.6030	-2.3319	-1.3833	0.7264	-0.5521	2.5929	2.0614
-1.0110	-1.0507	2.7154	5.0115	-0.5510	-3.0591	0.9997
-0.7451	-1.9689	0.7226	0.6605	-1.1398	1.1952	4.6712
1.7925	-3.0157	0.0498	2.6854	0.9627	-0.2550	1.7817
-2.5956	-0.1855	7.9744	0.7286	0.2461	-2.3312	-0.8320
-0.9386	-2.0695	1.8903	7.6764	-0.3990	-4.0117	1.5555
-0.8706	0.0763	5.6126	0.4463	0.7042	-2.8024	-1.1279
-1.1784	0.3366	4.9908	0.2514	1.7468	-2.7080	-0.8142
0.3284	-1.1663	1.7859	-0.5635	0.0407	0.3173	2.6558
-0.7249	-2.1829	1.2293	8.7348	-1.3858	-3.2400	1.5982
0.2545	-1.1011	2.6347	0.3626	2.7658	-2.4565	0.0938
0.0195	-2.6314	2.0266	-0.6450	5.5280	-1.9273	0.3867
6.2141	-0.6593	0.1957	-0.8972	3.3662	-3.1639	-1.0882
1.6808	-2.8740	-0.5941	-1.2838	1.0219	5.4595	1.0491
0.4607	-2.7776	0.3397	-0.2538	-1.2673	6.2093	1.6206
5.4523	-0.8134	-0.6007	-0.1387	1.8229	-1.9400	0.6929
0.7777	-0.1096	3.0332	-1.3707	-0.3722	-0.7132	1.8664
-0.2628	-0.3228	1.7380	-0.7924	4.4904	-2.1043	-0.4013
0.1135	-2.5258	1.3370	-0.4325	5.4520	-2.3529	0.9127
8.6041	-1.0172	-0.0615	-0.5633	1.4597	-2.5167	-0.7990
-1.3150	0.9929	4.5690	0.1667	0.8732	-2.4620	-0.6597
1.1415	-0.4206	-0.0020	1.1504	-0.4487	0.4640	2.3563
2.2785	-1.7188	-0.4090	-0.3251	-1.8374	2.9529	3.7665
-0.0567	-1.1906	2.4561	1.4356	-0.5122	0.0883	1.6795
0.8084	-2.5009	-0.2805	-0.9264	-0.4592	5.7974	1.7515
-0.6031	-2.1250	1.3502	5.4358	-1.4909	-2.3347	3.4654
0.1708	-1.9608	1.5180	-1.6931	8.0652	-2.3345	-1.0536
-0.5689	-2.1102	0.8038	0.6559	-0.4392	-1.7720	5.4438
0.2285	-2.6285	0.0847	1.0849	-1.2751	2.7397	3.6054
2.0394	-0.5922	0.6056	4.1110	-0.2844	-2.1904	0.5208
0.0395	-0.7293	2.0078	-1.8290	6.7873	-2.5967	-1.1180
-1.1295	-0.2075	4.9835	0.6164	1.1494	-2.3926	-0.3108
-0.1005	-0.0371	3.0836	-1.1563	0.4734	-0.7464	1.4581
-1.1493	-0.4272	4.4602	3.2135	0.7610	-3.7805	0.2635
0.0974	-2.2954	-0.1767	-0.7553	-1.2148	4.6076	3.2899
-0.3927	-0.6293	3.8216	0.7065	2.1159	-2.2150	-0.4854
0.3055	-2.7629	0.7061	8.2999	-1.0422	-2.7882	1.8124
-0.6885	0.8994	4.7096	-0.9665	-1.1154	-0.5724	0.6747
-2.4928	-1.2168	5.0672	0.5877	1.1177	-1.8433	0.6849
-0.2619	-1.9758	1.9568	-1.3830	7.3155	-2.6365	-0.7890
6.3169	0.4993	-0.0139	-0.1918	0.5113	-1.7616	-0.9748
7.7602	2.4632	-0.1417	-0.4375	-0.4500	-1.7616	-2.0330
-0.5297	5.1537	1.7382	-0.7380	1.5293	-4.4333	-0.2355
1.6041	-2.0221	0.5887	0.4731	-0.7606	1.0597	3.4070
0.6964	-3.3140	-0.4732	-0.8498	-0.6375	7.9825	1.1190
1.7735	2.1074	0.9334	-0.3033	-1.2886	0.3670	0.8256
1.4022	-2.9285	0.3407	0.0481	5.1440	-2.1281	1.4798
6.9418	-0.9372	-0.0490	-0.5923	1.5275	-1.0544	-0.6959
5.5805	-0.2667	-0.1516	-0.7528	2.5382	-1.5679	-0.6495
-0.2879	-2.0471	1.5053	-0.6575	6.7695	-2.7284	-0.4623
-0.5162	-2.2682	0.6010	1.0717	-1.4463	-2.2147	6.9602
5.0496	-1.5113	-0.2022	-1.4256	1.0098	0.5385	0.2018
-0.0261	-0.8930	2.1976	-1.5118	5.7293	-2.2903	-0.6179
5.1399	-0.1108	-0.3218	-2.5280	4.4928	-1.4100	-1.2681
-0.8204	-0.6917	3.6930	1.6366	-0.4703	-1.9180	0.7673
0.1628	5.8644	1.3684	-1.8634	0.2038	-2.8690	-0.9885
0.5199	-1.8999	1.4260	-1.6874	7.6997	-2.3500	-1.0446
-0.5479	1.8847	2.5858	0.7515	-1.0791	-1.7875	1.1104
-0.7939	-2.0741	1.9435	0.9375	0.1831	-3.1645	4.8531
-0.5150	-2.7302	0.9935	1.0852	-1.4363	-1.7129	6.1615
1.1327	3.3399	0.4084	-1.7829	3.0797	-2.7576	-0.4156
-0.4134	-1.3007	0.6367	0.2550	-1.4311	0.3486	4.7951
-1.9248	-0.5563	6.6200	0.4261	0.6615	-2.1984	-0.6920
-0.2357	-2.1717	-0.2516	0.8815	-1.3186	-1.1933	6.4328
-1.9902	-0.2120	6.3726	0.7679	0.0326	-2.0533	-0.4795
0.7726	-2.3659	0.1265	2.8586	-0.3659	-1.8830	4.0029
-1.1435	0.2742	2.9958	-0.8264	2.3161	-1.8813	-0.0817
4.1917	0.1847	0.0545	0.7427	0.7927	-2.4627	0.3614
3.0521	-0.7503	0.3804	-0.8845	4.8038	-2.5369	-0.5586
7.9133	-0.5622	-0.2955	0.2178	0.3031	-2.8491	-0.3002
-1.0700	-1.2381	1.6086	6.3054	0.5073	-3.5975	0.8904
0.1877	-3.2957	0.5570	1.0991	-0.8380	4.2237	2.1360
4.7003	1.9515	0.1393	-0.2646	-2.1178	-0.6664	0.2872
2.8762	-2.4262	0.0622	-1.1607	0.3106	2.7589	1.3123
0.7887	-1.5892	-0.3222	-1.3621	-0.1976	4.7259	1.4304
-1.6935	-0.4933	4.1173	1.6880	0.0063	-2.1526	0.7621
-1.2166	0.4478	4.9761	0.1331	0.0750	-2.0419	-0.5494
0.3854	4.2550	1.8935	0.1117	-1.1145	-2.2789	-0.1431
-2.3961	-1.2235	6.0211	2.3818	1.1301	-3.8001	0.1412
0.5055	3.6754	1.9348	-1.5849	2.5174	-3.5547	-1.1505
-0.0735	3.5364	1.5743	0.6199	-1.2487	-3.4896	0.8491
-2.1373	-1.0517	4.1558	3.9129	-0.8072	-2.8808	1.5628
-0.7602	1.0627	3.9909	0.6279	0.6298	-2.0902	-0.6304
-1.4212	-2.2958	3.0226	2.5496	-0.6898	-1.0931	2.9066
-0.1582	-3.4971	1.5065	3.7999	-1.2280	0.9388	3.3232
-1.6180	1.1572	4.3523	-0.2105	-0.8404	-1.6226	1.4309
-0.6133	-1.2865	1.5773	1.7086	4.6408	-3.3621	0.0282
-1.2520	2.4571	5.8488	-0.7551	0.5707	-3.1164	-1.1369
1.2401	0.7019	4.1343	0.5659	2.4818	-3.9259	-1.9863
-1.8373	0.1986	6.1527	-0.0174	0.8218	-2.0618	-0.5559
0.0244	-2.4189	1.7173	-0.1445	6.1415	-2.8336	0.1976
-0.6069	-2.5516	1.1122	7.2609	-1.0112	-1.9855	1.5771
8.1454	-0.3692	-0.0646	-0.4810	0.0052	-2.2487	-0.1554
-1.4002	-1.1898	0.6873	0.6150	-1.8007	-2.8199	7.2816
