0.6277	-0.7038	-1.1114	-0.5718	-2.2319	5.6807	1.1990
-1.8115	-0.2741	4.8217	0.1193	-1.2415	-1.4847	-0.4237
6.2521	1.5877	-1.9912	-2.0026	-1.4746	-0.0765	-3.8308
-0.5452	4.9326	-0.9253	-0.6791	-0.6954	-1.3176	-1.5372
-1.8120	0.0415	4.3976	-0.1240	-0.8086	-1.5622	-0.6812
5.9592	-0.8572	-1.3979	-2.0037	0.2074	-0.5094	-3.1671
4.6932	-1.5455	-1.2843	-1.0412	-0.7625	-0.1355	-1.4430
-0.4171	-0.9819	-0.1437	-1.2306	-0.1408	-1.5176	4.1873
-0.6598	-1.5668	-0.3295	-2.0604	-0.0633	-1.6331	6.3770
0.4386	-0.0947	-0.8853	-0.1959	-2.2402	6.5669	-0.2481
-0.0286	-0.9187	-0.5583	0.1145	-1.8769	4.2575	1.2134
2.8802	-3.2755	-0.8224	-2.2520	-5.7303	2.2135	6.4151
0.6635	-1.3451	-0.7197	-0.1571	-0.6531	0.6183	2.0174
-1.1822	-3.6387	-0.7459	-0.5407	-4.6317	0.1628	10.1568
-0.1271	-1.1311	-0.9780	0.3054	-2.8198	4.7854	2.2554
5.6742	-2.2404	-1.6963	-1.7201	-0.8709	0.1113	-0.8909
2.0291	-2.2083	-1.2664	-0.7071	-0.6284	0.2422	2.2625
-1.7206	2.9120	1.5394	1.0990	1.1288	-3.7438	-2.7822
5.1899	-0.2116	-1.6843	-2.7977	0.7978	-1.2864	-1.8206
-0.1146	-2.2433	0.6702	-1.4317	-2.2612	0.1012	4.9928
-1.2085	4.8436	-0.9412	-1.0116	1.4371	-1.9851	-1.5666
-1.0519	-0.7854	-0.6836	-0.2300	-1.2703	-0.6524	4.1084
-0.7368	-0.8887	-0.0649	-0.4232	-0.7380	-0.6417	3.0795
-0.0147	0.4848	2.3347	-0.6077	-0.0253	-1.6135	-2.1680
0.0658	0.2460	2.2707	-0.5817	-0.0243	-1.5658	-1.9759
-0.5787	-0.4074	2.2934	-0.5820	1.8559	-1.7201	-1.1334
-1.0118	4.5848	-0.4756	-1.0893	1.5217	-1.8196	-1.9001
-1.2901	4.4613	-0.8442	-0.9801	1.6537	-1.6713	-1.3127
-2.0070	-0.4097	5.3453	-0.3721	0.2620	-2.4508	-1.3922
1.1310	0.1701	0.7035	-2.0436	0.7514	-0.3425	0.0264
-1.2576	4.0133	-0.1816	-0.9799	2.7518	-2.6238	-2.2432
-0.7587	7.0195	-0.4308	-1.6605	-1.3899	-0.7260	-2.0030
7.3850	-1.7210	-1.7417	-2.1126	-0.3580	-1.3873	-2.6941
7.2429	-1.4518	-1.5836	-2.3812	-0.1690	-1.2644	-2.7463
5.3668	-0.9241	-1.7331	-2.3977	0.7598	0.2478	-2.1981
